위도,경도,name,name:ko,highway,public_transport
34.9511008,126.3350209,연5리(내화),연5리(내화),bus_stop,platform
34.9563227,126.3554283,동암2리(신기),동암2리(신기),bus_stop,platform
34.9439631,126.3630694,동암3리(죽산),동암3리(죽산),bus_stop,platform
34.9252358,126.3649441,동암4리(영해),동암4리(영해),bus_stop,platform
34.9502232,126.3085611,동암5리(용동),동암5리(용동),bus_stop,platform
34.9553213,126.3606266,동암5리(탑동),동암5리(탑동),bus_stop,platform
34.9615682,126.3426122,연8리(상동),연8리(상동),bus_stop,platform
34.929546,126.3131871,성내1리(남촌),성내1리(남촌),bus_stop,platform
34.9351693,126.3289565,성내2리(항장),성내2리(항장),bus_stop,platform
34.9283476,126.3376696,성내3리(대박),성내3리(대박),bus_stop,platform
34.9316954,126.3338032,성내5리(학례),성내5리(학례),bus_stop,platform
34.9333105,126.3179684,성내6리(원성내),성내6리(원성내),bus_stop,platform
34.9403663,126.330459,성내7리(농장),성내7리(농장),bus_stop,platform
